"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date",":LABEL","id:ID"
"hu9708","Handling Unit","","","","","","","ENTITY","48290"
"hu9714","Handling Unit","","","","","","","ENTITY","48291"
"hu9715","Handling Unit","","","","","","","ENTITY","48292"
"hu9703","Handling Unit","","","","","","","ENTITY","48293"
"hu9713","Handling Unit","","","","","","","ENTITY","48294"
"hu9702","Handling Unit","","","","","","","ENTITY","48295"
"hu9723","Handling Unit","","","","","","","ENTITY","48296"
"hu9710","Handling Unit","","","","","","","ENTITY","48297"
"hu9712","Handling Unit","","","","","","","ENTITY","48298"
"hu9717","Handling Unit","","","","","","","ENTITY","48299"
"hu9727","Handling Unit","","","","","","","ENTITY","48300"
"hu9725","Handling Unit","","","","","","","ENTITY","48301"
"hu9705","Handling Unit","","","","","","","ENTITY","48302"
"hu9726","Handling Unit","","","","","","","ENTITY","48303"
"hu9716","Handling Unit","","","","","","","ENTITY","48304"
"hu9718","Handling Unit","","","","","","","ENTITY","48305"
"hu9722","Handling Unit","","","","","","","ENTITY","48306"
"hu9724","Handling Unit","","","","","","","ENTITY","48307"
"hu9673","Handling Unit","","","","","","","ENTITY","48308"
"hu9719","Handling Unit","","","","","","","ENTITY","48309"
"hu9720","Handling Unit","","","","","","","ENTITY","48310"
"hu9721","Handling Unit","","","","","","","ENTITY","48311"
"hu9676","Handling Unit","","","","","","","ENTITY","48312"
"hu9730","Handling Unit","","","","","","","ENTITY","48313"
"hu9732","Handling Unit","","","","","","","ENTITY","48314"
"hu9731","Handling Unit","","","","","","","ENTITY","48315"
"hu9729","Handling Unit","","","","","","","ENTITY","48316"
"hu9734","Handling Unit","","","","","","","ENTITY","48317"
"hu9736","Handling Unit","","","","","","","ENTITY","48318"
"hu9737","Handling Unit","","","","","","","ENTITY","48319"
"hu9728","Handling Unit","","","","","","","ENTITY","48320"
"hu9739","Handling Unit","","","","","","","ENTITY","48321"
"hu9733","Handling Unit","","","","","","","ENTITY","48322"
"hu9742","Handling Unit","","","","","","","ENTITY","48323"
"hu9735","Handling Unit","","","","","","","ENTITY","48324"
"hu9744","Handling Unit","","","","","","","ENTITY","48325"
"hu9745","Handling Unit","","","","","","","ENTITY","48326"
"hu9738","Handling Unit","","","","","","","ENTITY","48327"
"hu9743","Handling Unit","","","","","","","ENTITY","48328"
"hu9740","Handling Unit","","","","","","","ENTITY","48329"
"hu9741","Handling Unit","","","","","","","ENTITY","48330"
"hu9748","Handling Unit","","","","","","","ENTITY","48331"
"hu9751","Handling Unit","","","","","","","ENTITY","48332"
"hu9750","Handling Unit","","","","","","","ENTITY","48333"
"hu9746","Handling Unit","","","","","","","ENTITY","48334"
"hu9747","Handling Unit","","","","","","","ENTITY","48335"
"hu9749","Handling Unit","","","","","","","ENTITY","48336"
"hu9757","Handling Unit","","","","","","","ENTITY","48337"
"hu9752","Handling Unit","","","","","","","ENTITY","48338"
"hu9755","Handling Unit","","","","","","","ENTITY","48339"
"hu9756","Handling Unit","","","","","","","ENTITY","48340"
"hu9753","Handling Unit","","","","","","","ENTITY","48341"
"hu9754","Handling Unit","","","","","","","ENTITY","48342"
"hu9758","Handling Unit","","","","","","","ENTITY","48343"
"hu9774","Handling Unit","","","","","","","ENTITY","48344"
"hu9766","Handling Unit","","","","","","","ENTITY","48345"
"hu9764","Handling Unit","","","","","","","ENTITY","48346"
"hu9778","Handling Unit","","","","","","","ENTITY","48347"
"hu9763","Handling Unit","","","","","","","ENTITY","48348"
"hu9776","Handling Unit","","","","","","","ENTITY","48349"
"hu9783","Handling Unit","","","","","","","ENTITY","48350"
"hu9765","Handling Unit","","","","","","","ENTITY","48351"
"hu9784","Handling Unit","","","","","","","ENTITY","48352"
"hu9768","Handling Unit","","","","","","","ENTITY","48353"
"hu9759","Handling Unit","","","","","","","ENTITY","48354"
"hu9791","Handling Unit","","","","","","","ENTITY","48355"
"hu9789","Handling Unit","","","","","","","ENTITY","48356"
"hu9773","Handling Unit","","","","","","","ENTITY","48357"
"hu9760","Handling Unit","","","","","","","ENTITY","48358"
"hu9786","Handling Unit","","","","","","","ENTITY","48359"
"hu9785","Handling Unit","","","","","","","ENTITY","48360"
"hu9781","Handling Unit","","","","","","","ENTITY","48361"
"hu9780","Handling Unit","","","","","","","ENTITY","48362"
"hu9775","Handling Unit","","","","","","","ENTITY","48363"
"hu9767","Handling Unit","","","","","","","ENTITY","48364"
"hu9772","Handling Unit","","","","","","","ENTITY","48365"
"hu9790","Handling Unit","","","","","","","ENTITY","48366"
"hu9788","Handling Unit","","","","","","","ENTITY","48367"
"hu9771","Handling Unit","","","","","","","ENTITY","48368"
"hu9769","Handling Unit","","","","","","","ENTITY","48369"
"hu9762","Handling Unit","","","","","","","ENTITY","48370"
"hu9779","Handling Unit","","","","","","","ENTITY","48371"
"hu9770","Handling Unit","","","","","","","ENTITY","48372"
"hu9777","Handling Unit","","","","","","","ENTITY","48373"
"hu9787","Handling Unit","","","","","","","ENTITY","48374"
"hu9761","Handling Unit","","","","","","","ENTITY","48375"
"hu9782","Handling Unit","","","","","","","ENTITY","48376"
"hu9795","Handling Unit","","","","","","","ENTITY","48377"
"hu9792","Handling Unit","","","","","","","ENTITY","48378"
"hu9794","Handling Unit","","","","","","","ENTITY","48379"
"hu9793","Handling Unit","","","","","","","ENTITY","48380"
"hu9808","Handling Unit","","","","","","","ENTITY","48381"
"hu9798","Handling Unit","","","","","","","ENTITY","48382"
"hu9807","Handling Unit","","","","","","","ENTITY","48383"
"hu9800","Handling Unit","","","","","","","ENTITY","48384"
"hu9805","Handling Unit","","","","","","","ENTITY","48385"
"hu9812","Handling Unit","","","","","","","ENTITY","48386"
"hu9796","Handling Unit","","","","","","","ENTITY","48387"
"hu9797","Handling Unit","","","","","","","ENTITY","48388"
"hu9802","Handling Unit","","","","","","","ENTITY","48389"
"hu9814","Handling Unit","","","","","","","ENTITY","48390"
"hu9806","Handling Unit","","","","","","","ENTITY","48391"
"hu9816","Handling Unit","","","","","","","ENTITY","48392"
"hu9815","Handling Unit","","","","","","","ENTITY","48393"
"hu9801","Handling Unit","","","","","","","ENTITY","48394"
"hu9810","Handling Unit","","","","","","","ENTITY","48395"
"hu9811","Handling Unit","","","","","","","ENTITY","48396"
"hu9809","Handling Unit","","","","","","","ENTITY","48397"
"hu9813","Handling Unit","","","","","","","ENTITY","48398"
"hu9825","Handling Unit","","","","","","","ENTITY","48399"
"hu9799","Handling Unit","","","","","","","ENTITY","48400"
"hu9827","Handling Unit","","","","","","","ENTITY","48401"
"hu9822","Handling Unit","","","","","","","ENTITY","48402"
"hu9803","Handling Unit","","","","","","","ENTITY","48403"
"hu9820","Handling Unit","","","","","","","ENTITY","48404"
"hu9828","Handling Unit","","","","","","","ENTITY","48405"
"hu9819","Handling Unit","","","","","","","ENTITY","48406"
"hu9829","Handling Unit","","","","","","","ENTITY","48407"
"hu9804","Handling Unit","","","","","","","ENTITY","48408"
"hu9821","Handling Unit","","","","","","","ENTITY","48409"
"hu9817","Handling Unit","","","","","","","ENTITY","48410"
"hu9832","Handling Unit","","","","","","","ENTITY","48411"
"hu9836","Handling Unit","","","","","","","ENTITY","48412"
"hu9842","Handling Unit","","","","","","","ENTITY","48413"
"hu9846","Handling Unit","","","","","","","ENTITY","48414"
"hu9838","Handling Unit","","","","","","","ENTITY","48415"
"hu9833","Handling Unit","","","","","","","ENTITY","48416"
"hu9826","Handling Unit","","","","","","","ENTITY","48417"
"hu9849","Handling Unit","","","","","","","ENTITY","48418"
"hu9848","Handling Unit","","","","","","","ENTITY","48419"
"hu9831","Handling Unit","","","","","","","ENTITY","48420"
"hu9844","Handling Unit","","","","","","","ENTITY","48421"
"hu9841","Handling Unit","","","","","","","ENTITY","48422"
"hu9837","Handling Unit","","","","","","","ENTITY","48423"
"hu9840","Handling Unit","","","","","","","ENTITY","48424"
"hu9852","Handling Unit","","","","","","","ENTITY","48425"
"hu9851","Handling Unit","","","","","","","ENTITY","48426"
"hu9818","Handling Unit","","","","","","","ENTITY","48427"
"hu9847","Handling Unit","","","","","","","ENTITY","48428"
"hu9830","Handling Unit","","","","","","","ENTITY","48429"
"hu9850","Handling Unit","","","","","","","ENTITY","48430"
"hu9835","Handling Unit","","","","","","","ENTITY","48431"
"hu9839","Handling Unit","","","","","","","ENTITY","48432"
"hu9843","Handling Unit","","","","","","","ENTITY","48433"
"hu9824","Handling Unit","","","","","","","ENTITY","48434"
"hu9853","Handling Unit","","","","","","","ENTITY","48435"
"hu9859","Handling Unit","","","","","","","ENTITY","48436"
"hu9834","Handling Unit","","","","","","","ENTITY","48437"
"hu9860","Handling Unit","","","","","","","ENTITY","48438"
"hu9858","Handling Unit","","","","","","","ENTITY","48439"
"hu9861","Handling Unit","","","","","","","ENTITY","48440"
"hu9823","Handling Unit","","","","","","","ENTITY","48441"
"hu9871","Handling Unit","","","","","","","ENTITY","48442"
"hu9866","Handling Unit","","","","","","","ENTITY","48443"
"hu9870","Handling Unit","","","","","","","ENTITY","48444"
"hu9856","Handling Unit","","","","","","","ENTITY","48445"
"hu9863","Handling Unit","","","","","","","ENTITY","48446"
"hu9879","Handling Unit","","","","","","","ENTITY","48447"
"hu9873","Handling Unit","","","","","","","ENTITY","48448"
"hu9868","Handling Unit","","","","","","","ENTITY","48449"
"hu9877","Handling Unit","","","","","","","ENTITY","48450"
"hu9864","Handling Unit","","","","","","","ENTITY","48451"
"hu9857","Handling Unit","","","","","","","ENTITY","48452"
"hu9874","Handling Unit","","","","","","","ENTITY","48453"
"hu9854","Handling Unit","","","","","","","ENTITY","48454"
"hu9862","Handling Unit","","","","","","","ENTITY","48455"
"hu9878","Handling Unit","","","","","","","ENTITY","48456"
"hu9869","Handling Unit","","","","","","","ENTITY","48457"
"hu9855","Handling Unit","","","","","","","ENTITY","48458"
"hu9867","Handling Unit","","","","","","","ENTITY","48459"
"hu9880","Handling Unit","","","","","","","ENTITY","48460"
"hu9865","Handling Unit","","","","","","","ENTITY","48461"
"hu9876","Handling Unit","","","","","","","ENTITY","48462"
"hu9845","Handling Unit","","","","","","","ENTITY","48463"
"hu9872","Handling Unit","","","","","","","ENTITY","48464"
"hu9881","Handling Unit","","","","","","","ENTITY","48465"
"hu9884","Handling Unit","","","","","","","ENTITY","48466"
"hu9875","Handling Unit","","","","","","","ENTITY","48467"
"hu9885","Handling Unit","","","","","","","ENTITY","48468"
"hu9891","Handling Unit","","","","","","","ENTITY","48469"
"hu9893","Handling Unit","","","","","","","ENTITY","48470"
"hu9898","Handling Unit","","","","","","","ENTITY","48471"
"hu9889","Handling Unit","","","","","","","ENTITY","48472"
"hu9882","Handling Unit","","","","","","","ENTITY","48473"
"hu9890","Handling Unit","","","","","","","ENTITY","48474"
"hu9896","Handling Unit","","","","","","","ENTITY","48475"
"hu9901","Handling Unit","","","","","","","ENTITY","48476"
"hu9886","Handling Unit","","","","","","","ENTITY","48477"
"hu9897","Handling Unit","","","","","","","ENTITY","48478"
"hu9895","Handling Unit","","","","","","","ENTITY","48479"
"hu9904","Handling Unit","","","","","","","ENTITY","48480"
"hu9910","Handling Unit","","","","","","","ENTITY","48481"
"hu9915","Handling Unit","","","","","","","ENTITY","48482"
"hu9883","Handling Unit","","","","","","","ENTITY","48483"
"hu9909","Handling Unit","","","","","","","ENTITY","48484"
"hu9905","Handling Unit","","","","","","","ENTITY","48485"
"hu9912","Handling Unit","","","","","","","ENTITY","48486"
"hu9894","Handling Unit","","","","","","","ENTITY","48487"
"hu9914","Handling Unit","","","","","","","ENTITY","48488"
"hu9913","Handling Unit","","","","","","","ENTITY","48489"
"hu9906","Handling Unit","","","","","","","ENTITY","48490"
"hu9902","Handling Unit","","","","","","","ENTITY","48491"
"hu9887","Handling Unit","","","","","","","ENTITY","48492"
"hu9916","Handling Unit","","","","","","","ENTITY","48493"
"hu9900","Handling Unit","","","","","","","ENTITY","48494"
"hu9903","Handling Unit","","","","","","","ENTITY","48495"
"hu9919","Handling Unit","","","","","","","ENTITY","48496"
"hu9907","Handling Unit","","","","","","","ENTITY","48497"
"hu9888","Handling Unit","","","","","","","ENTITY","48498"
"hu9918","Handling Unit","","","","","","","ENTITY","48499"
"hu9911","Handling Unit","","","","","","","ENTITY","48500"
"hu9917","Handling Unit","","","","","","","ENTITY","48501"
"hu9923","Handling Unit","","","","","","","ENTITY","48502"
"hu9920","Handling Unit","","","","","","","ENTITY","48503"
"hu9922","Handling Unit","","","","","","","ENTITY","48504"
"hu9921","Handling Unit","","","","","","","ENTITY","48505"
"hu9899","Handling Unit","","","","","","","ENTITY","48506"
"hu9908","Handling Unit","","","","","","","ENTITY","48507"
"hu9892","Handling Unit","","","","","","","ENTITY","48508"
"hu9929","Handling Unit","","","","","","","ENTITY","48509"
"hu9924","Handling Unit","","","","","","","ENTITY","48510"
"hu9932","Handling Unit","","","","","","","ENTITY","48511"
"hu9933","Handling Unit","","","","","","","ENTITY","48512"
"hu9926","Handling Unit","","","","","","","ENTITY","48513"
"hu9930","Handling Unit","","","","","","","ENTITY","48514"
"hu9931","Handling Unit","","","","","","","ENTITY","48515"
"hu9935","Handling Unit","","","","","","","ENTITY","48516"
"hu9927","Handling Unit","","","","","","","ENTITY","48517"
"hu9928","Handling Unit","","","","","","","ENTITY","48518"
"hu9934","Handling Unit","","","","","","","ENTITY","48519"
"hu9944","Handling Unit","","","","","","","ENTITY","48520"
"hu9937","Handling Unit","","","","","","","ENTITY","48521"
"hu9946","Handling Unit","","","","","","","ENTITY","48522"
"hu9943","Handling Unit","","","","","","","ENTITY","48523"
"hu9938","Handling Unit","","","","","","","ENTITY","48524"
"hu9945","Handling Unit","","","","","","","ENTITY","48525"
"hu9925","Handling Unit","","","","","","","ENTITY","48526"
"hu9939","Handling Unit","","","","","","","ENTITY","48527"
"hu9941","Handling Unit","","","","","","","ENTITY","48528"
"hu9940","Handling Unit","","","","","","","ENTITY","48529"
"hu9947","Handling Unit","","","","","","","ENTITY","48530"
"hu9942","Handling Unit","","","","","","","ENTITY","48531"
"hu9936","Handling Unit","","","","","","","ENTITY","48532"
"hu9950","Handling Unit","","","","","","","ENTITY","48533"
"hu9949","Handling Unit","","","","","","","ENTITY","48534"
"hu9955","Handling Unit","","","","","","","ENTITY","48535"
"hu9961","Handling Unit","","","","","","","ENTITY","48536"
"hu9969","Handling Unit","","","","","","","ENTITY","48537"
"hu9954","Handling Unit","","","","","","","ENTITY","48538"
"hu9959","Handling Unit","","","","","","","ENTITY","48539"
"hu9964","Handling Unit","","","","","","","ENTITY","48540"
"hu9965","Handling Unit","","","","","","","ENTITY","48541"
"hu9957","Handling Unit","","","","","","","ENTITY","48542"
"hu9948","Handling Unit","","","","","","","ENTITY","48543"
"hu9968","Handling Unit","","","","","","","ENTITY","48544"
"hu9966","Handling Unit","","","","","","","ENTITY","48545"
"hu9953","Handling Unit","","","","","","","ENTITY","48546"
"hu9970","Handling Unit","","","","","","","ENTITY","48547"
